SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,B_paper
40,3,6,1,0,Alabama,Alabama,4779736,0
50,3,6,1,1,Alabama,Autauga County,54571,0
50,3,6,1,3,Alabama,Baldwin County,182265,0
50,3,6,1,5,Alabama,Barbour County,27457,0
50,3,6,1,7,Alabama,Bibb County,22915,0
50,3,6,1,9,Alabama,Blount County,57322,0
50,3,6,1,11,Alabama,Bullock County,10914,0
50,3,6,1,13,Alabama,Butler County,20947,0
50,3,6,1,15,Alabama,Calhoun County,118572,0
50,3,6,1,17,Alabama,Chambers County,34215,0
50,3,6,1,19,Alabama,Cherokee County,25989,0
50,3,6,1,21,Alabama,Chilton County,43643,0
50,3,6,1,23,Alabama,Choctaw County,13859,0
50,3,6,1,25,Alabama,Clarke County,25833,0
50,3,6,1,27,Alabama,Clay County,13932,0
50,3,6,1,29,Alabama,Cleburne County,14972,0
50,3,6,1,31,Alabama,Coffee County,49948,0
50,3,6,1,33,Alabama,Colbert County,54428,0
50,3,6,1,35,Alabama,Conecuh County,13228,0
50,3,6,1,37,Alabama,Coosa County,11539,0
50,3,6,1,39,Alabama,Covington County,37765,0
50,3,6,1,41,Alabama,Crenshaw County,13906,0
50,3,6,1,43,Alabama,Cullman County,80406,0
50,3,6,1,45,Alabama,Dale County,50251,0
50,3,6,1,47,Alabama,Dallas County,43820,0
50,3,6,1,49,Alabama,DeKalb County,71109,0
50,3,6,1,51,Alabama,Elmore County,79303,0
50,3,6,1,53,Alabama,Escambia County,38319,0
50,3,6,1,55,Alabama,Etowah County,104430,0
50,3,6,1,57,Alabama,Fayette County,17241,0
50,3,6,1,59,Alabama,Franklin County,31704,0
50,3,6,1,61,Alabama,Geneva County,26790,0
50,3,6,1,63,Alabama,Greene County,9045,0
50,3,6,1,65,Alabama,Hale County,15760,0
50,3,6,1,67,Alabama,Henry County,17302,0
50,3,6,1,69,Alabama,Houston County,101547,0
50,3,6,1,71,Alabama,Jackson County,53227,0
50,3,6,1,73,Alabama,Jefferson County,658466,0
50,3,6,1,75,Alabama,Lamar County,14564,0
50,3,6,1,77,Alabama,Lauderdale County,92709,0
50,3,6,1,79,Alabama,Lawrence County,34339,0
50,3,6,1,81,Alabama,Lee County,140247,0
50,3,6,1,83,Alabama,Limestone County,82782,0
50,3,6,1,85,Alabama,Lowndes County,11299,0
50,3,6,1,87,Alabama,Macon County,21452,0
50,3,6,1,89,Alabama,Madison County,334811,0
50,3,6,1,91,Alabama,Marengo County,21027,0
50,3,6,1,93,Alabama,Marion County,30776,0
50,3,6,1,95,Alabama,Marshall County,93019,0
50,3,6,1,97,Alabama,Mobile County,412992,0
50,3,6,1,99,Alabama,Monroe County,23068,0
50,3,6,1,101,Alabama,Montgomery County,229363,0
50,3,6,1,103,Alabama,Morgan County,119490,0
50,3,6,1,105,Alabama,Perry County,10591,0
50,3,6,1,107,Alabama,Pickens County,19746,0
50,3,6,1,109,Alabama,Pike County,32899,0
50,3,6,1,111,Alabama,Randolph County,22913,0
50,3,6,1,113,Alabama,Russell County,52947,0
50,3,6,1,115,Alabama,St. Clair County,83593,0
50,3,6,1,117,Alabama,Shelby County,195085,0
50,3,6,1,119,Alabama,Sumter County,13763,0
50,3,6,1,121,Alabama,Talladega County,82291,0
50,3,6,1,123,Alabama,Tallapoosa County,41616,0
50,3,6,1,125,Alabama,Tuscaloosa County,194656,0
50,3,6,1,127,Alabama,Walker County,67023,0
50,3,6,1,129,Alabama,Washington County,17581,0
50,3,6,1,131,Alabama,Wilcox County,11670,0
50,3,6,1,133,Alabama,Winston County,24484,0
40,4,9,2,0,Alaska,Alaska,710231,0
50,4,9,2,13,Alaska,Aleutians East Borough,3141,0
50,4,9,2,16,Alaska,Aleutians West Census Area,5561,0
50,4,9,2,20,Alaska,Anchorage Municipality,291826,0
50,4,9,2,50,Alaska,Bethel Census Area,17013,0
50,4,9,2,60,Alaska,Bristol Bay Borough,997,0
50,4,9,2,68,Alaska,Denali Borough,1826,0
50,4,9,2,70,Alaska,Dillingham Census Area,4847,0
50,4,9,2,90,Alaska,Fairbanks North Star Borough,97581,0
50,4,9,2,100,Alaska,Haines Borough,2508,0
50,4,9,2,105,Alaska,Hoonah-Angoon Census Area,2150,0
50,4,9,2,110,Alaska,Juneau City and Borough,31275,0
50,4,9,2,122,Alaska,Kenai Peninsula Borough,55400,0
50,4,9,2,130,Alaska,Ketchikan Gateway Borough,13477,0
50,4,9,2,150,Alaska,Kodiak Island Borough,13592,0
50,4,9,2,158,Alaska,Kusilvak Census Area,7459,0
50,4,9,2,164,Alaska,Lake and Peninsula Borough,1631,0
50,4,9,2,170,Alaska,Matanuska-Susitna Borough,88995,0
50,4,9,2,180,Alaska,Nome Census Area,9492,0
50,4,9,2,185,Alaska,North Slope Borough,9430,0
50,4,9,2,188,Alaska,Northwest Arctic Borough,7523,0
50,4,9,2,195,Alaska,Petersburg Borough,3815,0
50,4,9,2,198,Alaska,Prince of Wales-Hyder Census Area,5559,0
50,4,9,2,220,Alaska,Sitka City and Borough,8881,0
50,4,9,2,230,Alaska,Skagway Municipality,968,0
50,4,9,2,240,Alaska,Southeast Fairbanks Census Area,7029,0
50,4,9,2,261,Alaska,Valdez-Cordova Census Area,9636,0
50,4,9,2,275,Alaska,Wrangell City and Borough,2369,0
50,4,9,2,282,Alaska,Yakutat City and Borough,662,0
50,4,9,2,290,Alaska,Yukon-Koyukuk Census Area,5588,0
40,4,8,4,0,Arizona,Arizona,6392017,0
50,4,8,4,1,Arizona,Apache County,71518,0
50,4,8,4,3,Arizona,Cochise County,131346,0
50,4,8,4,5,Arizona,Coconino County,134421,0
50,4,8,4,7,Arizona,Gila County,53597,0
50,4,8,4,9,Arizona,Graham County,37220,0
50,4,8,4,11,Arizona,Greenlee County,8437,0
50,4,8,4,12,Arizona,La Paz County,20489,0
50,4,8,4,13,Arizona,Maricopa County,3817117,0
50,4,8,4,15,Arizona,Mohave County,200186,0
50,4,8,4,17,Arizona,Navajo County,107449,0
50,4,8,4,19,Arizona,Pima County,980263,0
50,4,8,4,21,Arizona,Pinal County,375770,0
50,4,8,4,23,Arizona,Santa Cruz County,47420,0
50,4,8,4,25,Arizona,Yavapai County,211033,0
50,4,8,4,27,Arizona,Yuma County,195751,0
40,3,7,5,0,Arkansas,Arkansas,2915918,0
50,3,7,5,1,Arkansas,Arkansas County,19019,0
50,3,7,5,3,Arkansas,Ashley County,21853,0
50,3,7,5,5,Arkansas,Baxter County,41513,0
50,3,7,5,7,Arkansas,Benton County,221339,0
50,3,7,5,9,Arkansas,Boone County,36903,0
50,3,7,5,11,Arkansas,Bradley County,11508,0
50,3,7,5,13,Arkansas,Calhoun County,5368,0
50,3,7,5,15,Arkansas,Carroll County,27446,0
50,3,7,5,17,Arkansas,Chicot County,11800,0
50,3,7,5,19,Arkansas,Clark County,22995,0
50,3,7,5,21,Arkansas,Clay County,16083,0
50,3,7,5,23,Arkansas,Cleburne County,25970,0
50,3,7,5,25,Arkansas,Cleveland County,8689,0
50,3,7,5,27,Arkansas,Columbia County,24552,0
50,3,7,5,29,Arkansas,Conway County,21273,0
50,3,7,5,31,Arkansas,Craighead County,96443,0
50,3,7,5,33,Arkansas,Crawford County,61948,0
50,3,7,5,35,Arkansas,Crittenden County,50902,0
50,3,7,5,37,Arkansas,Cross County,17870,0
50,3,7,5,39,Arkansas,Dallas County,8116,0
50,3,7,5,41,Arkansas,Desha County,13008,0
50,3,7,5,43,Arkansas,Drew County,18509,0
50,3,7,5,45,Arkansas,Faulkner County,113237,0
50,3,7,5,47,Arkansas,Franklin County,18125,0
50,3,7,5,49,Arkansas,Fulton County,12245,0
50,3,7,5,51,Arkansas,Garland County,96024,0
50,3,7,5,53,Arkansas,Grant County,17853,0
50,3,7,5,55,Arkansas,Greene County,42090,0
50,3,7,5,57,Arkansas,Hempstead County,22609,0
50,3,7,5,59,Arkansas,Hot Spring County,32923,0
50,3,7,5,61,Arkansas,Howard County,13789,0
50,3,7,5,63,Arkansas,Independence County,36647,0
50,3,7,5,65,Arkansas,Izard County,13696,0
50,3,7,5,67,Arkansas,Jackson County,17997,0
50,3,7,5,69,Arkansas,Jefferson County,77435,0
50,3,7,5,71,Arkansas,Johnson County,25540,0
50,3,7,5,73,Arkansas,Lafayette County,7645,0
50,3,7,5,75,Arkansas,Lawrence County,17415,0
50,3,7,5,77,Arkansas,Lee County,10424,0
50,3,7,5,79,Arkansas,Lincoln County,14134,0
50,3,7,5,81,Arkansas,Little River County,13171,0
50,3,7,5,83,Arkansas,Logan County,22353,0
50,3,7,5,85,Arkansas,Lonoke County,68356,0
50,3,7,5,87,Arkansas,Madison County,15717,0
50,3,7,5,89,Arkansas,Marion County,16653,0
50,3,7,5,91,Arkansas,Miller County,43462,0
50,3,7,5,93,Arkansas,Mississippi County,46480,0
50,3,7,5,95,Arkansas,Monroe County,8149,0
50,3,7,5,97,Arkansas,Montgomery County,9487,0
50,3,7,5,99,Arkansas,Nevada County,8997,0
50,3,7,5,101,Arkansas,Newton County,8330,0
50,3,7,5,103,Arkansas,Ouachita County,26120,0
50,3,7,5,105,Arkansas,Perry County,10445,0
50,3,7,5,107,Arkansas,Phillips County,21757,0
50,3,7,5,109,Arkansas,Pike County,11291,0
50,3,7,5,111,Arkansas,Poinsett County,24583,0
50,3,7,5,113,Arkansas,Polk County,20662,0
50,3,7,5,115,Arkansas,Pope County,61754,0
50,3,7,5,117,Arkansas,Prairie County,8715,0
50,3,7,5,119,Arkansas,Pulaski County,382748,0
50,3,7,5,121,Arkansas,Randolph County,17969,0
50,3,7,5,123,Arkansas,St. Francis County,28258,0
50,3,7,5,125,Arkansas,Saline County,107118,0
50,3,7,5,127,Arkansas,Scott County,11233,0
50,3,7,5,129,Arkansas,Searcy County,8195,0
50,3,7,5,131,Arkansas,Sebastian County,125744,0
50,3,7,5,133,Arkansas,Sevier County,17058,0
50,3,7,5,135,Arkansas,Sharp County,17264,0
50,3,7,5,137,Arkansas,Stone County,12394,0
50,3,7,5,139,Arkansas,Union County,41639,0
50,3,7,5,141,Arkansas,Van Buren County,17295,0
50,3,7,5,143,Arkansas,Washington County,203065,0
50,3,7,5,145,Arkansas,White County,77076,0
50,3,7,5,147,Arkansas,Woodruff County,7260,0
50,3,7,5,149,Arkansas,Yell County,22185,0
40,4,9,6,0,California,California,37253956,0
50,4,9,6,1,California,Alameda County,1510271,0
50,4,9,6,3,California,Alpine County,1175,0
50,4,9,6,5,California,Amador County,38091,0
50,4,9,6,7,California,Butte County,220000,0
50,4,9,6,9,California,Calaveras County,45578,0
50,4,9,6,11,California,Colusa County,21419,0
50,4,9,6,13,California,Contra Costa County,1049025,0
50,4,9,6,15,California,Del Norte County,28610,0
50,4,9,6,17,California,El Dorado County,181058,0
50,4,9,6,19,California,Fresno County,930450,0
50,4,9,6,21,California,Glenn County,28122,0
50,4,9,6,23,California,Humboldt County,134623,0
50,4,9,6,25,California,Imperial County,174528,0
50,4,9,6,27,California,Inyo County,18546,0
50,4,9,6,29,California,Kern County,839631,0
50,4,9,6,31,California,Kings County,152982,0
50,4,9,6,33,California,Lake County,64665,0
50,4,9,6,35,California,Lassen County,34895,0
50,4,9,6,37,California,Los Angeles County,9818605,0
50,4,9,6,39,California,Madera County,150865,0
50,4,9,6,41,California,Marin County,252409,0
50,4,9,6,43,California,Mariposa County,18251,0
50,4,9,6,45,California,Mendocino County,87841,0
50,4,9,6,47,California,Merced County,255793,0
50,4,9,6,49,California,Modoc County,9686,0
50,4,9,6,51,California,Mono County,14202,0
50,4,9,6,53,California,Monterey County,415057,0
50,4,9,6,55,California,Napa County,136484,0
50,4,9,6,57,California,Nevada County,98764,0
50,4,9,6,59,California,Orange County,3010232,0
50,4,9,6,61,California,Placer County,348432,0
50,4,9,6,63,California,Plumas County,20007,0
50,4,9,6,65,California,Riverside County,2189641,0
50,4,9,6,67,California,Sacramento County,1418788,0
50,4,9,6,69,California,San Benito County,55269,0
50,4,9,6,71,California,San Bernardino County,2035210,0
50,4,9,6,73,California,San Diego County,3095313,0
50,4,9,6,75,California,San Francisco County,805235,0
50,4,9,6,77,California,San Joaquin County,685306,0
50,4,9,6,79,California,San Luis Obispo County,269637,0
50,4,9,6,81,California,San Mateo County,718451,0
50,4,9,6,83,California,Santa Barbara County,423895,0
50,4,9,6,85,California,Santa Clara County,1781642,0
50,4,9,6,87,California,Santa Cruz County,262382,0
50,4,9,6,89,California,Shasta County,177223,0
50,4,9,6,91,California,Sierra County,3240,0
50,4,9,6,93,California,Siskiyou County,44900,0
50,4,9,6,95,California,Solano County,413344,0
50,4,9,6,97,California,Sonoma County,483878,0
50,4,9,6,99,California,Stanislaus County,514453,0
50,4,9,6,101,California,Sutter County,94737,0
50,4,9,6,103,California,Tehama County,63463,0
50,4,9,6,105,California,Trinity County,13786,0
50,4,9,6,107,California,Tulare County,442179,0
50,4,9,6,109,California,Tuolumne County,55365,0
50,4,9,6,111,California,Ventura County,823318,0
50,4,9,6,113,California,Yolo County,200849,0
50,4,9,6,115,California,Yuba County,72155,0
40,4,8,8,0,Colorado,Colorado,5029196,0
50,4,8,8,1,Colorado,Adams County,441603,0
50,4,8,8,3,Colorado,Alamosa County,15445,0
50,4,8,8,5,Colorado,Arapahoe County,572003,0
50,4,8,8,7,Colorado,Archuleta County,12084,0
50,4,8,8,9,Colorado,Baca County,3788,0
50,4,8,8,11,Colorado,Bent County,6499,0
50,4,8,8,13,Colorado,Boulder County,294567,0
50,4,8,8,14,Colorado,Broomfield County,55889,0
50,4,8,8,15,Colorado,Chaffee County,17809,0
50,4,8,8,17,Colorado,Cheyenne County,1836,0
50,4,8,8,19,Colorado,Clear Creek County,9088,0
50,4,8,8,21,Colorado,Conejos County,8256,0
50,4,8,8,23,Colorado,Costilla County,3524,0
50,4,8,8,25,Colorado,Crowley County,5823,0
50,4,8,8,27,Colorado,Custer County,4255,0
50,4,8,8,29,Colorado,Delta County,30952,0
50,4,8,8,31,Colorado,Denver County,600158,0
50,4,8,8,33,Colorado,Dolores County,2064,0
50,4,8,8,35,Colorado,Douglas County,285465,0
50,4,8,8,37,Colorado,Eagle County,52197,0
50,4,8,8,39,Colorado,Elbert County,23086,0
50,4,8,8,41,Colorado,El Paso County,622263,0
50,4,8,8,43,Colorado,Fremont County,46824,0
50,4,8,8,45,Colorado,Garfield County,56389,0
50,4,8,8,47,Colorado,Gilpin County,5441,0
50,4,8,8,49,Colorado,Grand County,14843,0
50,4,8,8,51,Colorado,Gunnison County,15324,0
50,4,8,8,53,Colorado,Hinsdale County,843,0
50,4,8,8,55,Colorado,Huerfano County,6711,0
50,4,8,8,57,Colorado,Jackson County,1394,0
50,4,8,8,59,Colorado,Jefferson County,534543,0
50,4,8,8,61,Colorado,Kiowa County,1398,0
50,4,8,8,63,Colorado,Kit Carson County,8270,0
50,4,8,8,65,Colorado,Lake County,7310,0
50,4,8,8,67,Colorado,La Plata County,51334,0
50,4,8,8,69,Colorado,Larimer County,299630,0
50,4,8,8,71,Colorado,Las Animas County,15507,0
50,4,8,8,73,Colorado,Lincoln County,5467,0
50,4,8,8,75,Colorado,Logan County,22709,0
50,4,8,8,77,Colorado,Mesa County,146723,0
50,4,8,8,79,Colorado,Mineral County,712,0
50,4,8,8,81,Colorado,Moffat County,13795,0
50,4,8,8,83,Colorado,Montezuma County,25535,0
